time_ms,uio_in_0,analog_0,analog_1,analog_2
2.276560340000000071e+00,1.500000000000000000e+00,7.598610719999999707e-01,3.395077209999999845e-01,2.768387610000000200e-06
2.277560339999999961e+00,1.500000000000000000e+00,7.598504409999999876e-01,3.396044899999999811e-01,2.768387610000000200e-06
2.278560340000000295e+00,1.500000000000000000e+00,7.598394200000000431e-01,3.397049169999999951e-01,2.768387610000000200e-06
2.279560339999999741e+00,1.500000000000000000e+00,7.598280109999999699e-01,3.398090109999999942e-01,2.768387610000000200e-06
2.280560340000000075e+00,1.500000000000000000e+00,7.598162149999999615e-01,3.399167810000000012e-01,2.768387610000000200e-06
2.281560339999999965e+00,1.500000000000000000e+00,7.598040299999999636e-01,3.400282370000000109e-01,2.768387610000000200e-06
2.282560339999999854e+00,1.500000000000000000e+00,7.597914590000000024e-01,3.401433879999999910e-01,2.768387610000000200e-06
2.283560339999999744e+00,1.500000000000000000e+00,7.597785009999999950e-01,3.402622450000000187e-01,2.768387610000000200e-06
2.284560340000000078e+00,1.500000000000000000e+00,7.597651570000000243e-01,3.403848190000000051e-01,2.768387610000000200e-06
2.285560339999999968e+00,1.500000000000000000e+00,7.597514269999999792e-01,3.405111200000000005e-01,2.768387610000000200e-06
2.286560339999999858e+00,1.500000000000000000e+00,7.597373120000000535e-01,3.406411610000000256e-01,2.768387610000000200e-06
2.287560340000000192e+00,1.500000000000000000e+00,7.597228139999999685e-01,3.407749520000000198e-01,2.768387610000000200e-06
2.288560340000000082e+00,1.500000000000000000e+00,7.597079310000000030e-01,3.409125049999999768e-01,2.768387610000000200e-06
2.289560339999999972e+00,1.500000000000000000e+00,7.596926649999999892e-01,3.410538340000000002e-01,2.768387610000000200e-06
2.290560339999999862e+00,1.500000000000000000e+00,7.596770160000000383e-01,3.411989509999999726e-01,2.768387610000000200e-06
2.291560340000000195e+00,1.500000000000000000e+00,7.596609850000000108e-01,3.413478699999999977e-01,2.768387610000000200e-06
2.292560339999999641e+00,1.500000000000000000e+00,7.596445729999999896e-01,3.415006030000000137e-01,2.768387610000000200e-06
2.293560339999999975e+00,1.500000000000000000e+00,7.596277799999999747e-01,3.416571660000000121e-01,2.768387610000000200e-06
2.294560340000000309e+00,1.500000000000000000e+00,7.596106070000000487e-01,3.418175729999999857e-01,2.768387610000000200e-06
2.295560339999999755e+00,1.500000000000000000e+00,7.595930549999999615e-01,3.419818379999999824e-01,2.768387610000000200e-06
2.296560340000000089e+00,1.500000000000000000e+00,7.595751240000000459e-01,3.421499769999999940e-01,2.768387610000000200e-06
2.297560339999999979e+00,1.500000000000000000e+00,7.595568150000000518e-01,3.423220049999999848e-01,2.768387610000000200e-06
2.298560340000000313e+00,1.500000000000000000e+00,7.595381279999999791e-01,3.424979389999999735e-01,2.768387610000000200e-06
2.299560339999999758e+00,1.500000000000000000e+00,7.595190649999999932e-01,3.426777959999999790e-01,2.768387610000000200e-06
2.300560340000000092e+00,1.500000000000000000e+00,7.594996269999999550e-01,3.428615910000000211e-01,2.768387610000000200e-06
2.301560339999999982e+00,1.500000000000000000e+00,7.594798130000000036e-01,3.430493439999999783e-01,2.768387610000000200e-06
2.302560339999999872e+00,1.500000000000000000e+00,7.594596249999999715e-01,3.432410710000000087e-01,2.768387610000000200e-06
2.303560340000000206e+00,1.500000000000000000e+00,7.594390629999999698e-01,3.434367910000000190e-01,2.768387610000000200e-06
2.304560340000000096e+00,1.500000000000000000e+00,7.594181290000000528e-01,3.436365219999999998e-01,2.768387610000000200e-06
2.305560339999999986e+00,1.500000000000000000e+00,7.593968229999999986e-01,3.438402850000000233e-01,2.768387610000000200e-06
2.306560339999999876e+00,1.500000000000000000e+00,7.593751469999999726e-01,3.440480989999999961e-01,2.768387610000000200e-06
2.307560340000000210e+00,1.500000000000000000e+00,7.593531000000000031e-01,3.442599840000000189e-01,2.768387610000000200e-06
2.308560339999999655e+00,1.500000000000000000e+00,7.593306829999999508e-01,3.444759609999999972e-01,2.768387610000000200e-06
2.309560339999999989e+00,1.500000000000000000e+00,7.593078989999999528e-01,3.446960510000000033e-01,2.768387610000000200e-06
2.310560339999999879e+00,1.500000000000000000e+00,7.592847470000000376e-01,3.449202749999999984e-01,2.768387610000000200e-06
2.311560340000000213e+00,1.500000000000000000e+00,7.592612279999999547e-01,3.451486570000000254e-01,2.768387610000000200e-06
2.312560340000000103e+00,1.500000000000000000e+00,7.592373439999999807e-01,3.453812190000000171e-01,2.768387610000000200e-06
2.313560339999999993e+00,1.500000000000000000e+00,7.592130950000000045e-01,3.456179839999999892e-01,2.768387610000000200e-06
2.314560340000000327e+00,1.500000000000000000e+00,7.591884819999999978e-01,3.458589759999999846e-01,2.768387610000000200e-06
2.315560339999999773e+00,1.500000000000000000e+00,7.591635070000000152e-01,3.461042200000000180e-01,2.768387610000000200e-06
2.316560340000000107e+00,1.500000000000000000e+00,7.591381699999999455e-01,3.463537400000000210e-01,2.768387610000000200e-06
2.317560339999999997e+00,1.500000000000000000e+00,7.591124719999999826e-01,3.466075619999999802e-01,2.768387610000000200e-06
2.318560339999999886e+00,1.500000000000000000e+00,7.590864139999999871e-01,3.468657119999999927e-01,2.768387610000000200e-06
2.319560339999999776e+00,1.500000000000000000e+00,7.590599980000000135e-01,3.471282170000000167e-01,2.768387610000000200e-06
2.320560340000000110e+00,1.500000000000000000e+00,7.590332239999999508e-01,3.473951040000000101e-01,2.768387610000000200e-06
2.321560340000000000e+00,1.500000000000000000e+00,7.590060929999999928e-01,3.476664010000000138e-01,2.768387610000000200e-06
2.322560339999999890e+00,1.500000000000000000e+00,7.589786069999999718e-01,3.479421369999999847e-01,2.768387610000000200e-06
2.323560340000000224e+00,1.500000000000000000e+00,7.589507669999999706e-01,3.482223400000000191e-01,2.768387610000000200e-06
2.324560340000000114e+00,1.500000000000000000e+00,7.589225729999999892e-01,3.485070410000000174e-01,2.768387610000000200e-06
2.325560340000000004e+00,1.500000000000000000e+00,7.588940259999999993e-01,3.487962709999999911e-01,2.768387610000000200e-06
2.326560339999999893e+00,1.500000000000000000e+00,7.588651290000000271e-01,3.490900590000000081e-01,2.768387610000000200e-06
2.327560340000000227e+00,1.500000000000000000e+00,7.588358819999999616e-01,3.493884380000000234e-01,2.768387610000000200e-06
2.328560339999999673e+00,1.500000000000000000e+00,7.588062859999999965e-01,3.496914400000000200e-01,2.768387610000000200e-06
2.329560340000000007e+00,1.500000000000000000e+00,7.587763419999999925e-01,3.499990989999999802e-01,2.768387610000000200e-06
2.330560340000000341e+00,1.500000000000000000e+00,7.587460510000000324e-01,3.503114489999999970e-01,2.768387610000000200e-06
2.331560339999999787e+00,1.500000000000000000e+00,7.587154160000000314e-01,3.506285230000000253e-01,2.768387610000000200e-06
2.332560340000000121e+00,1.500000000000000000e+00,7.586844360000000176e-01,3.509503580000000178e-01,2.768387610000000200e-06
2.333560340000000011e+00,1.500000000000000000e+00,7.586531140000000173e-01,3.512769900000000112e-01,2.768387610000000200e-06
2.334560339999999901e+00,1.500000000000000000e+00,7.586214500000000305e-01,3.516084549999999864e-01,2.768387610000000200e-06
2.335560339999999790e+00,1.500000000000000000e+00,7.585894450000000289e-01,3.519447909999999791e-01,2.768387610000000200e-06
2.336560340000000124e+00,1.500000000000000000e+00,7.585571020000000386e-01,3.522860369999999963e-01,2.768387610000000200e-06
2.337560340000000014e+00,1.500000000000000000e+00,7.585244199999999770e-01,3.526322319999999899e-01,2.768387610000000200e-06
2.338560339999999904e+00,1.500000000000000000e+00,7.584914019999999812e-01,3.529834150000000226e-01,2.768387610000000200e-06
2.339560340000000238e+00,1.500000000000000000e+00,7.584580490000000230e-01,3.533396289999999884e-01,2.768387610000000200e-06
2.340560340000000128e+00,1.500000000000000000e+00,7.584243619999999630e-01,3.537009139999999774e-01,2.768387610000000200e-06
2.341560340000000018e+00,1.500000000000000000e+00,7.583903429999999668e-01,3.540673140000000219e-01,2.768387610000000200e-06
2.342560339999999908e+00,1.500000000000000000e+00,7.583559920000000343e-01,3.544388720000000159e-01,2.768387610000000200e-06
2.343560340000000242e+00,1.500000000000000000e+00,7.583213109999999979e-01,3.548156319999999919e-01,2.768387610000000200e-06
2.344560339999999687e+00,1.500000000000000000e+00,7.582863020000000231e-01,3.551976399999999812e-01,2.768387610000000200e-06
2.345560340000000021e+00,1.500000000000000000e+00,7.582509649999999990e-01,3.555849429999999867e-01,2.768387610000000200e-06
2.346560339999999911e+00,1.500000000000000000e+00,7.582153029999999516e-01,3.559775869999999842e-01,2.768387610000000200e-06
2.347560340000000245e+00,1.500000000000000000e+00,7.581793169999999638e-01,3.563756209999999758e-01,2.768387610000000200e-06
2.348560339999999691e+00,1.500000000000000000e+00,7.581430070000000354e-01,3.567790940000000188e-01,2.768387610000000200e-06
2.349560340000000025e+00,1.500000000000000000e+00,7.581063770000000535e-01,3.571880559999999760e-01,2.768387610000000200e-06
2.350560340000000359e+00,1.500000000000000000e+00,7.580694260000000462e-01,3.576025600000000138e-01,2.768387610000000200e-06
2.351560339999999805e+00,1.500000000000000000e+00,7.580321559999999570e-01,3.580226570000000219e-01,2.768387610000000200e-06
2.352560340000000139e+00,1.500000000000000000e+00,7.579945700000000341e-01,3.584484000000000004e-01,2.768387610000000200e-06
2.353560340000000028e+00,1.500000000000000000e+00,7.579566679999999446e-01,3.588798449999999751e-01,2.768387610000000200e-06
2.354560339999999918e+00,1.500000000000000000e+00,7.579184509999999930e-01,3.593170459999999733e-01,2.768387610000000200e-06
2.355560339999999808e+00,1.500000000000000000e+00,7.578799229999999554e-01,3.597600619999999916e-01,2.768387610000000200e-06
2.356560340000000142e+00,1.500000000000000000e+00,7.578410829999999709e-01,3.602089490000000005e-01,2.768387610000000200e-06
2.357560339999999588e+00,1.500000000000000000e+00,7.578019329999999831e-01,3.606637679999999957e-01,2.768387610000000200e-06
2.358560339999999922e+00,1.500000000000000000e+00,7.577624760000000181e-01,3.611245779999999739e-01,2.768387610000000200e-06
2.359560340000000256e+00,1.500000000000000000e+00,7.577227119999999649e-01,3.615914410000000134e-01,2.768387610000000200e-06
2.360560340000000146e+00,1.500000000000000000e+00,7.576826429999999890e-01,3.620644199999999979e-01,2.768387610000000200e-06
2.361560340000000036e+00,1.500000000000000000e+00,7.576422710000000338e-01,3.625435790000000047e-01,2.768387610000000200e-06
2.362560339999999925e+00,1.500000000000000000e+00,7.576015969999999600e-01,3.630289830000000273e-01,2.768387610000000200e-06
2.363560340000000259e+00,1.500000000000000000e+00,7.575606230000000441e-01,3.635206999999999744e-01,2.768387610000000200e-06
2.364560339999999705e+00,1.500000000000000000e+00,7.575193510000000074e-01,3.640187970000000051e-01,2.768387610000000200e-06
2.365560340000000039e+00,1.500000000000000000e+00,7.574777809999999612e-01,3.645233429999999997e-01,2.768387610000000200e-06
2.366560339999999929e+00,1.500000000000000000e+00,7.574359170000000141e-01,3.650344110000000031e-01,2.768387610000000200e-06
2.367560339999999819e+00,1.500000000000000000e+00,7.573937590000000553e-01,3.655520709999999784e-01,2.768387610000000200e-06
2.368560340000000153e+00,1.500000000000000000e+00,7.573513090000000281e-01,3.660763980000000251e-01,2.768387610000000200e-06
2.369560340000000043e+00,1.500000000000000000e+00,7.573085689999999870e-01,3.666074670000000202e-01,2.768387610000000200e-06
2.370560339999999933e+00,1.500000000000000000e+00,7.572655400000000148e-01,3.671453539999999793e-01,2.768387610000000200e-06
2.371560339999999822e+00,1.500000000000000000e+00,7.572222250000000265e-01,3.676901379999999997e-01,2.768387610000000200e-06
2.372560340000000156e+00,1.500000000000000000e+00,7.571786240000000223e-01,3.682418980000000119e-01,2.768387610000000200e-06
2.373560340000000046e+00,1.500000000000000000e+00,7.571347400000000283e-01,3.688007150000000012e-01,2.768387610000000200e-06
2.374560339999999936e+00,1.500000000000000000e+00,7.570905749999999879e-01,3.693666740000000059e-01,2.768387610000000200e-06
2.375560339999999826e+00,1.500000000000000000e+00,7.570461290000000121e-01,3.699398569999999831e-01,2.768387610000000200e-06
2.376560340000000160e+00,1.500000000000000000e+00,7.570014050000000161e-01,3.705203510000000255e-01,2.768387610000000200e-06
2.377560340000000050e+00,1.500000000000000000e+00,7.569564050000000544e-01,3.711082439999999760e-01,2.768387610000000200e-06
2.378560339999999940e+00,1.500000000000000000e+00,7.569111299999999876e-01,3.717036260000000092e-01,2.768387610000000200e-06
2.379560340000000274e+00,1.500000000000000000e+00,7.568655829999999529e-01,3.723065870000000221e-01,2.768387610000000200e-06
2.380560339999999719e+00,1.500000000000000000e+00,7.568197639999999504e-01,3.729172210000000209e-01,2.768387610000000200e-06
2.381560340000000053e+00,1.500000000000000000e+00,7.567736760000000062e-01,3.735356209999999844e-01,2.768387610000000200e-06
2.382560339999999943e+00,1.500000000000000000e+00,7.567273209999999528e-01,3.741618859999999991e-01,2.768387610000000200e-06
2.383560339999999833e+00,1.500000000000000000e+00,7.566806999999999839e-01,3.747961120000000146e-01,2.768387610000000200e-06
2.384560339999999723e+00,1.500000000000000000e+00,7.566338150000000429e-01,3.754384000000000055e-01,2.768387610000000200e-06
2.385560340000000057e+00,1.500000000000000000e+00,7.565866690000000450e-01,3.760888519999999735e-01,2.768387610000000200e-06
2.386560340000000391e+00,1.500000000000000000e+00,7.565392619999999901e-01,3.767475719999999750e-01,2.768387610000000200e-06
2.387560339999999837e+00,1.500000000000000000e+00,7.564915970000000156e-01,3.774146649999999825e-01,2.768387610000000200e-06
2.388560340000000171e+00,1.500000000000000000e+00,7.564436759999999538e-01,3.780902389999999946e-01,2.768387610000000200e-06
2.389560340000000060e+00,1.500000000000000000e+00,7.563955009999999701e-01,3.787744029999999817e-01,2.768387610000000200e-06
2.390560339999999950e+00,1.500000000000000000e+00,7.563470730000000364e-01,3.794672700000000232e-01,2.768387610000000200e-06
2.391560339999999840e+00,1.500000000000000000e+00,7.562983949999999567e-01,3.801689520000000044e-01,2.768387610000000200e-06
2.392560340000000174e+00,1.500000000000000000e+00,7.562494669999999530e-01,3.808795640000000038e-01,2.768387610000000200e-06
2.393560339999999620e+00,1.500000000000000000e+00,7.562002939999999951e-01,3.815992249999999864e-01,2.768387610000000200e-06
2.394560339999999954e+00,1.500000000000000000e+00,7.561508750000000001e-01,3.823280530000000010e-01,2.768387610000000200e-06
2.395560340000000288e+00,1.500000000000000000e+00,7.561012139999999659e-01,3.830661690000000119e-01,2.768387610000000200e-06
2.396560340000000178e+00,1.500000000000000000e+00,7.560513110000000037e-01,3.838136979999999809e-01,2.768387610000000200e-06
2.397560340000000068e+00,1.500000000000000000e+00,7.560011700000000001e-01,3.845707640000000094e-01,2.768387610000000200e-06
2.398560339999999957e+00,1.500000000000000000e+00,7.559507920000000381e-01,3.853374949999999743e-01,2.768387610000000200e-06
2.399560340000000291e+00,1.500000000000000000e+00,7.559001789999999499e-01,3.861140189999999750e-01,2.768387610000000200e-06
2.400560339999999737e+00,1.500000000000000000e+00,7.558493330000000121e-01,3.869004690000000246e-01,2.768387610000000200e-06
2.401560340000000071e+00,1.500000000000000000e+00,7.557982559999999461e-01,3.876969780000000254e-01,2.768387610000000200e-06
2.402560339999999961e+00,1.500000000000000000e+00,7.557469500000000284e-01,3.885036800000000179e-01,2.768387610000000200e-06
2.403560339999999851e+00,1.500000000000000000e+00,7.556954179999999521e-01,3.893207129999999849e-01,2.768387610000000200e-06
2.404560340000000185e+00,1.500000000000000000e+00,7.556436600000000503e-01,3.901482170000000194e-01,2.768387610000000200e-06
2.405560340000000075e+00,1.500000000000000000e+00,7.555916799999999878e-01,3.909863319999999920e-01,2.768387610000000200e-06
2.406560339999999965e+00,1.500000000000000000e+00,7.555394789999999583e-01,3.918352019999999936e-01,2.768387610000000200e-06
2.407560339999999854e+00,1.500000000000000000e+00,7.554870590000000163e-01,3.926949699999999766e-01,2.768387610000000200e-06
2.408560340000000188e+00,1.500000000000000000e+00,7.554344229999999660e-01,3.935657850000000013e-01,2.768387610000000200e-06
2.409560340000000078e+00,1.500000000000000000e+00,7.553815720000000011e-01,3.944477929999999910e-01,2.768387610000000200e-06
2.410560339999999968e+00,1.500000000000000000e+00,7.553285090000000368e-01,3.953411459999999766e-01,2.768387610000000200e-06
2.411560339999999858e+00,1.500000000000000000e+00,7.552752350000000447e-01,3.962459959999999892e-01,2.768387610000000200e-06
2.412560340000000192e+00,1.500000000000000000e+00,7.552217530000000512e-01,3.971624959999999760e-01,2.768387610000000200e-06
2.413560340000000082e+00,1.500000000000000000e+00,7.551680649999999995e-01,3.980908000000000224e-01,2.768387610000000200e-06
2.414560339999999972e+00,1.500000000000000000e+00,7.551141730000000551e-01,3.990310659999999898e-01,2.768387610000000200e-06
2.415560340000000306e+00,1.500000000000000000e+00,7.550600790000000506e-01,3.999834520000000171e-01,2.768387610000000200e-06
2.416560339999999751e+00,1.500000000000000000e+00,7.550057850000000403e-01,4.009481160000000211e-01,2.768387610000000200e-06
2.417560340000000085e+00,1.500000000000000000e+00,7.549512929999999677e-01,4.019252200000000275e-01,2.768387610000000200e-06
2.418560339999999975e+00,1.500000000000000000e+00,7.548966059999999700e-01,4.029149240000000076e-01,2.768387610000000200e-06
2.419560339999999865e+00,1.500000000000000000e+00,7.548417259999999906e-01,4.039173930000000134e-01,2.768387610000000200e-06
2.420560339999999755e+00,1.500000000000000000e+00,7.547866549999999730e-01,4.049327899999999869e-01,2.768387610000000200e-06
2.421560340000000089e+00,1.500000000000000000e+00,7.547313949999999716e-01,4.059612779999999810e-01,2.768387610000000200e-06
2.422560339999999979e+00,1.500000000000000000e+00,7.546759469999999581e-01,4.070030239999999910e-01,2.768387610000000200e-06
2.423560339999999869e+00,1.500000000000000000e+00,7.546203160000000132e-01,4.080581930000000135e-01,2.768387610000000200e-06
2.424560340000000203e+00,1.500000000000000000e+00,7.545645020000000258e-01,4.091269510000000165e-01,2.768387610000000200e-06
2.425560340000000092e+00,1.500000000000000000e+00,7.545085070000000504e-01,4.102094640000000236e-01,2.768387610000000200e-06
2.426560339999999982e+00,1.500000000000000000e+00,7.544523349999999740e-01,4.113059000000000021e-01,2.768387610000000200e-06
2.427560339999999872e+00,1.500000000000000000e+00,7.543959869999999901e-01,4.124164240000000037e-01,2.768387610000000200e-06
2.428560340000000206e+00,1.500000000000000000e+00,7.543394650000000423e-01,4.135412019999999966e-01,2.768387610000000200e-06
2.429560339999999652e+00,1.500000000000000000e+00,7.542827720000000458e-01,4.146804009999999763e-01,2.768387610000000200e-06
2.430560339999999986e+00,1.500000000000000000e+00,7.542259100000000549e-01,4.158341850000000228e-01,2.768387610000000200e-06
2.431560339999999876e+00,1.500000000000000000e+00,7.541688819999999849e-01,4.170027190000000217e-01,2.768387610000000200e-06
2.432560339999999766e+00,1.500000000000000000e+00,7.541116879999999467e-01,4.181861649999999986e-01,2.768387610000000200e-06
2.433560340000000100e+00,1.500000000000000000e+00,7.540543320000000493e-01,4.193846860000000065e-01,2.768387610000000200e-06
2.434560339999999989e+00,1.500000000000000000e+00,7.539968169999999859e-01,4.205984409999999896e-01,2.768387610000000200e-06
2.435560340000000323e+00,1.500000000000000000e+00,7.539391429999999783e-01,4.218275890000000028e-01,2.768387610000000200e-06
2.436560339999999769e+00,1.500000000000000000e+00,7.538813140000000246e-01,4.230722869999999913e-01,2.768387610000000200e-06
2.437560340000000103e+00,1.500000000000000000e+00,7.538233319999999571e-01,4.243326900000000124e-01,2.768387610000000200e-06
2.438560339999999993e+00,1.500000000000000000e+00,7.537651979999999696e-01,4.256089479999999869e-01,2.768387610000000200e-06
2.439560339999999883e+00,1.500000000000000000e+00,7.537069159999999490e-01,4.269012110000000026e-01,2.768387610000000200e-06
2.440560339999999773e+00,1.500000000000000000e+00,7.536484879999999498e-01,4.282096260000000099e-01,2.768387610000000200e-06
2.441560340000000107e+00,1.500000000000000000e+00,7.535899160000000263e-01,4.295343340000000176e-01,2.768387610000000200e-06
2.442560339999999997e+00,1.500000000000000000e+00,7.535312020000000111e-01,4.308754750000000078e-01,2.768387610000000200e-06
2.443560339999999886e+00,1.500000000000000000e+00,7.534723479999999585e-01,4.322331850000000197e-01,2.768387610000000200e-06
2.444560340000000220e+00,1.500000000000000000e+00,7.534133579999999775e-01,4.336075950000000123e-01,2.768387610000000200e-06
2.445560340000000110e+00,1.500000000000000000e+00,7.533542330000000398e-01,4.349988309999999747e-01,2.768387610000000200e-06
2.446560340000000000e+00,1.500000000000000000e+00,7.532949749999999778e-01,4.364070159999999809e-01,2.768387610000000200e-06
2.447560339999999890e+00,1.500000000000000000e+00,7.532355870000000397e-01,4.378322669999999972e-01,2.768387610000000200e-06
2.448560340000000224e+00,1.500000000000000000e+00,7.531760720000000298e-01,4.392746969999999918e-01,2.768387610000000200e-06
2.449560339999999670e+00,1.500000000000000000e+00,7.531164310000000306e-01,4.407344109999999926e-01,2.768387610000000200e-06
2.450560340000000004e+00,1.500000000000000000e+00,7.530566669999999574e-01,4.422115119999999733e-01,2.768387610000000200e-06
2.451560340000000338e+00,1.500000000000000000e+00,7.529967829999999474e-01,4.437060939999999953e-01,2.768387610000000200e-06
2.452560339999999783e+00,1.500000000000000000e+00,7.529367799999999722e-01,4.452182459999999842e-01,2.768387610000000200e-06
2.453560340000000117e+00,1.500000000000000000e+00,7.528766609999999471e-01,4.467480500000000077e-01,2.768387610000000200e-06
2.454560340000000007e+00,1.500000000000000000e+00,7.528164280000000375e-01,4.482955820000000258e-01,2.768387610000000200e-06
2.455560339999999897e+00,1.500000000000000000e+00,7.527560850000000192e-01,4.498609109999999744e-01,2.768387610000000200e-06
2.456560339999999787e+00,1.500000000000000000e+00,7.526956320000000034e-01,4.514440989999999876e-01,2.768387610000000200e-06
2.457560340000000121e+00,1.500000000000000000e+00,7.526350739999999595e-01,4.530451999999999813e-01,2.768387610000000200e-06
2.458560340000000011e+00,1.500000000000000000e+00,7.525744109999999987e-01,4.546642610000000140e-01,2.768387610000000200e-06
2.459560339999999901e+00,1.500000000000000000e+00,7.525136460000000360e-01,4.563013229999999809e-01,2.768387610000000200e-06
2.460560340000000235e+00,1.500000000000000000e+00,7.524527829999999584e-01,4.579564150000000056e-01,2.768387610000000200e-06
2.461560340000000124e+00,1.500000000000000000e+00,7.523918219999999879e-01,4.596295630000000187e-01,2.768387610000000200e-06
2.462560340000000014e+00,1.500000000000000000e+00,7.523307670000000114e-01,4.613207830000000120e-01,2.768387610000000200e-06
2.463560339999999904e+00,1.500000000000000000e+00,7.522696199999999722e-01,4.630300820000000095e-01,2.768387610000000200e-06
2.464560340000000238e+00,1.500000000000000000e+00,7.522083840000000077e-01,4.647574600000000111e-01,2.768387610000000200e-06
2.465560339999999684e+00,1.500000000000000000e+00,7.521470599999999784e-01,4.665029079999999939e-01,2.768387610000000200e-06
2.466560340000000018e+00,1.500000000000000000e+00,7.520856510000000217e-01,4.682664109999999935e-01,2.768387610000000200e-06
2.467560339999999908e+00,1.500000000000000000e+00,7.520241610000000243e-01,4.700479430000000236e-01,2.768387610000000200e-06
2.468560339999999798e+00,1.500000000000000000e+00,7.519625899999999863e-01,4.718474710000000183e-01,2.768387610000000200e-06
2.469560340000000132e+00,1.500000000000000000e+00,7.519009420000000166e-01,4.736649540000000269e-01,2.768387610000000200e-06
2.470560340000000021e+00,1.500000000000000000e+00,7.518392179999999758e-01,4.755003429999999920e-01,2.768387610000000200e-06
2.471560340000000355e+00,1.500000000000000000e+00,7.517774219999999730e-01,4.773535789999999723e-01,2.768387610000000200e-06
2.472560339999999801e+00,1.500000000000000000e+00,7.517155559999999515e-01,4.792245989999999733e-01,2.768387610000000200e-06
2.473560340000000135e+00,1.500000000000000000e+00,7.516536230000000485e-01,4.811133280000000068e-01,2.768387610000000200e-06
2.474560340000000025e+00,1.500000000000000000e+00,7.515916230000000420e-01,4.830196849999999764e-01,2.768387610000000200e-06
2.475560339999999915e+00,1.500000000000000000e+00,7.515295619999999843e-01,4.849435810000000124e-01,2.768387610000000200e-06
2.476560339999999805e+00,1.500000000000000000e+00,7.514674390000000148e-01,4.868849199999999988e-01,2.768387610000000200e-06
2.477560340000000139e+00,1.500000000000000000e+00,7.514052589999999920e-01,4.888435979999999903e-01,2.768387610000000200e-06
2.478560340000000028e+00,1.500000000000000000e+00,7.513430229999999987e-01,4.908195040000000176e-01,2.768387610000000200e-06
2.479560339999999918e+00,1.500000000000000000e+00,7.512807350000000328e-01,4.928125210000000034e-01,2.768387610000000200e-06
2.480560340000000252e+00,1.500000000000000000e+00,7.512183949999999832e-01,4.948225230000000141e-01,2.768387610000000200e-06
2.481560339999999698e+00,1.500000000000000000e+00,7.511560080000000417e-01,4.968493780000000082e-01,2.768387610000000200e-06
2.482560340000000032e+00,1.500000000000000000e+00,7.510935749999999578e-01,4.988929489999999745e-01,2.768387610000000200e-06
2.483560339999999922e+00,1.500000000000000000e+00,7.510310989999999798e-01,5.009530920000000442e-01,2.768387610000000200e-06
2.484560340000000256e+00,1.500000000000000000e+00,7.509685820000000511e-01,5.030296560000000472e-01,2.768387610000000200e-06
2.485560339999999702e+00,1.500000000000000000e+00,7.509060269999999759e-01,5.051224850000000099e-01,2.768387610000000200e-06
2.486560340000000036e+00,1.500000000000000000e+00,7.508434360000000307e-01,5.072314169999999622e-01,2.768387610000000200e-06
2.487560339999999925e+00,1.500000000000000000e+00,7.507808120000000196e-01,5.093562870000000187e-01,2.768387610000000200e-06
2.488560339999999815e+00,1.500000000000000000e+00,7.507181569999999970e-01,5.114969200000000216e-01,2.768387610000000200e-06
2.489560340000000149e+00,1.500000000000000000e+00,7.506554730000000175e-01,5.136531410000000353e-01,2.768387610000000200e-06
2.490560340000000039e+00,1.500000000000000000e+00,7.505927639999999679e-01,5.158247670000000173e-01,2.768387610000000200e-06
2.491560339999999929e+00,1.500000000000000000e+00,7.505300310000000419e-01,5.180116129999999819e-01,2.768387610000000200e-06
2.492560339999999819e+00,1.500000000000000000e+00,7.504672780000000154e-01,5.202134870000000300e-01,2.768387610000000200e-06
2.493560340000000153e+00,1.500000000000000000e+00,7.504045059999999712e-01,5.224301959999999578e-01,2.768387610000000200e-06
2.494560340000000043e+00,1.500000000000000000e+00,7.503417180000000464e-01,5.246615409999999535e-01,2.768387610000000200e-06
2.495560339999999933e+00,1.500000000000000000e+00,7.502789159999999624e-01,5.269073189999999851e-01,2.768387610000000200e-06
2.496560339999999822e+00,1.500000000000000000e+00,7.502161040000000503e-01,5.291673260000000489e-01,2.768387610000000200e-06
2.497560340000000156e+00,1.500000000000000000e+00,7.501532829999999485e-01,5.314413519999999780e-01,2.768387610000000200e-06
2.498560340000000046e+00,1.500000000000000000e+00,7.500904560000000165e-01,5.337291870000000493e-01,2.768387610000000200e-06
2.499285170000000278e+00,1.500000000000000000e+00,7.500449139999999515e-01,5.353988929999999868e-01,2.768387610000000200e-06
2.500010000000000066e+00,1.500000000000000000e+00,7.499993719999999975e-01,5.370731250000000401e-01,2.768387610000000200e-06
2.500010999999999761e+00,1.350000000000000089e+00,7.499993090000000029e-01,5.370755010000000107e-01,-1.395973910000000056e-03
2.500013000000000041e+00,1.050000000000000044e+00,7.499991830000000137e-01,5.370802500000000368e-01,2.978160120000000158e-04
2.500013780000000185e+00,9.329298169999999946e-01,7.499991339999999562e-01,5.370821019999999502e-01,8.389499870000000775e-03
2.500014540000000007e+00,8.186553340000000123e-01,7.499990859999999815e-01,5.370839099999999977e-01,2.891439549999999872e-02
2.500015300000000273e+00,7.045773379999999975e-01,7.499990380000000068e-01,5.370857129999999646e-01,6.978378139999999452e-02
2.500016290000000030e+00,5.567845559999999860e-01,7.499989769999999556e-01,5.370880489999999563e-01,1.729107069999999968e-01
2.500016920000000198e+00,4.624352869999999727e-01,7.499989369999999766e-01,5.370895399999999764e-01,2.805570709999999912e-01
